x					y					theta					phi
0.01303829066					0.08399406513					0.08510268838					1.416796687
0.002617579977					0.08495968618					0.08510268838					1.539996399
-0.007842810554					0.08463740499					0.08510268838					1.663196111
-0.01818431207					0.08303210701					0.08510268838					1.786395823
-0.02825015796					0.08016812693					0.08510268838					1.909595535
-0.03788776024					0.07608887977					0.08510268838					2.032795246
-0.0469510227					0.07085620274					0.08510268838					2.155994958
-0.05530255552					0.06454941792					0.08510268838					2.27919467
-0.06281575796					0.05726412971					0.08510268838					2.402394382
-0.06937673755					0.04911077567					0.08510268838					2.525594094
-0.07488603651					0.04021295233					0.08510268838					2.648793806
-0.0792601395					0.03070554163					0.08510268838					2.771993518
-0.08243273956					0.02073266621					0.08510268838					2.89519323
-0.08435574332					0.01044550471					0.08510268838					3.018392942
-0.085					1.040949779e-17					0.08510268838					3.141592654
-0.08435574332					-0.01044550471					0.08510268838					3.264792365
-0.08243273956					-0.02073266621					0.08510268838					3.387992077
-0.0792601395					-0.03070554163					0.08510268838					3.511191789
-0.07488603651					-0.04021295233					0.08510268838					3.634391501
-0.06937673755					-0.04911077567					0.08510268838					3.757591213
-0.06281575796					-0.05726412971					0.08510268838					3.880790925
-0.05530255552					-0.06454941792					0.08510268838					4.003990637
-0.0469510227					-0.07085620274					0.08510268838					4.127190349
-0.03788776024					-0.07608887977					0.08510268838					4.250390061
-0.02825015796					-0.08016812693					0.08510268838					4.373589773
-0.01818431207					-0.08303210701					0.08510268838					4.496789485
-0.007842810554					-0.08463740499					0.08510268838					4.619989196
0.002617579977					-0.08495968618					0.08510268838					4.743188908
0.01303829066					-0.08399406513					0.08510268838					4.86638862
0.02326135416					-0.08175517967					0.08510268838					4.989588332
0.03313179923					-0.07827696903					0.08510268838					5.112788044
0.0425					-0.07361215932					0.08510268838					5.235987756
0.05122394409					-0.06783146432					0.08510268838					5.359187468
0.05917138541					-0.06102251346					0.08510268838					5.48238718
0.06622184883					-0.0532885235					0.08510268838					5.605586892
0.07226845654					-0.04474673384					0.08510268838					5.728786604
0.0772195481					-0.03552662932					0.08510268838					5.851986316
0.08100007004					-0.0257679773					0.08510268838					5.975186027
0.08355271347					-0.01561870901					0.08510268838					6.098385739
0.08483878294					-0.005232677021					0.08510268838					6.221585451
0.09485574406					0.005233337234					0.09514347931					0.05511566059
0.09370432382					0.01563648608					0.09514347931					0.1653469818
0.09141546003					0.02584982916					0.09514347931					0.2755783029
0.08801693639					0.03574939034					0.09514347931					0.3858096241
0.08355000636					0.04521500234					0.09514347931					0.4960409453
0.07806889245					0.05413176546					0.09514347931					0.6062722665
0.07164012793					0.06239144228					0.09514347931					0.7165035877
0.0643417493					0.06989377151					0.09514347931					0.8267349088
0.056262349					0.07654768504					0.09514347931					0.93696623
0.0475					0.08227241336					0.09514347931					1.047197551
0.03816106534					0.08699846603					0.09514347931					1.157428872
0.02835890705					0.09066847518					0.09514347931					1.267660194
0.01821251003					0.09323789186					0.09514347931					1.377891515
0.00784503782					0.09467552684					0.09514347931					1.488122836
-0.002617662525					0.09496392917					0.09514347931					1.598354157
-0.01304858799					0.09409959804					0.09514347931					1.708585478
-0.02332112128					0.09209302526					0.09514347931					1.818816799
-0.03331056774					0.08896856791					0.09514347931					1.929048121
-0.04289566904					0.08476415267					0.09514347931					2.039279442
-0.05196007502					0.07953081543					0.09514347931					2.149510763
-0.06039375608					0.07333208184					0.09514347931					2.259742084
-0.06809433875					0.0662431961					0.09514347931					2.369973405
-0.07496834839					0.05835020771					0.09514347931					2.480204727
-0.08093234384					0.04974892683					0.09514347931					2.590436048
-0.08591393027					0.04054376137					0.09514347931					2.700667369
-0.08985263796					0.03084644957					0.09514347931					2.81089869
-0.09270065635					0.02077470366					0.09514347931					2.921130011
-0.09442341435					0.01045078099					0.09514347931					3.031361332
-0.095					1.163414459e-17					0.09514347931					3.141592654
-0.09442341435					-0.01045078099					0.09514347931					3.251823975
-0.09270065635					-0.02077470366					0.09514347931					3.362055296
-0.08985263796					-0.03084644957					0.09514347931					3.472286617
-0.08591393027					-0.04054376137					0.09514347931					3.582517938
-0.08093234384					-0.04974892683					0.09514347931					3.692749259
-0.07496834839					-0.05835020771					0.09514347931					3.802980581
-0.06809433875					-0.0662431961					0.09514347931					3.913211902
-0.06039375608					-0.07333208184					0.09514347931					4.023443223
-0.05196007502					-0.07953081543					0.09514347931					4.133674544
-0.04289566904					-0.08476415267					0.09514347931					4.243905865
-0.03331056774					-0.08896856791					0.09514347931					4.354137187
-0.02332112128					-0.09209302526					0.09514347931					4.464368508
-0.01304858799					-0.09409959804					0.09514347931					4.574599829
-0.002617662525					-0.09496392917					0.09514347931					4.68483115
0.00784503782					-0.09467552684					0.09514347931					4.795062471
0.01821251003					-0.09323789186					0.09514347931					4.905293792
0.02835890705					-0.09066847518					0.09514347931					5.015525114
0.03816106534					-0.08699846603					0.09514347931					5.125756435
0.0475					-0.08227241336					0.09514347931					5.235987756
0.056262349					-0.07654768504					0.09514347931					5.346219077
0.0643417493					-0.06989377151					0.09514347931					5.456450398
0.07164012793					-0.06239144228					0.09514347931					5.56668172
0.07806889245					-0.05413176546					0.09514347931					5.676913041
0.08355000636					-0.04521500234					0.09514347931					5.787144362
0.08801693639					-0.03574939034					0.09514347931					5.897375683
0.09141546003					-0.02584982916					0.09514347931					6.007607004
0.09370432382					-0.01563648608					0.09514347931					6.117838325
0.09485574406					-0.005233337234					0.09514347931					6.228069647
0.1048694767					0.005233817994					0.105193901					0.04986655006
0.1038272368					0.01564943795					0.105193901					0.1495996502
0.1017531151					0.02590952676					0.105193901					0.2493327503
0.09866772518					0.03591211505					0.105193901					0.3490658504
0.09460173113					0.04555779261					0.105193901					0.4487989505
0.08959554257					0.05475069635					0.105193901					0.5485320506
0.08369891326					0.06339946308					0.105193901					0.6482651507
0.07697044654					0.07141813747					0.105193901					0.7479982509
0.06947701295					0.07872702631					0.105193901					0.847731351
0.06129308558					0.0852534906					0.105193901					0.9474644511
0.0525					0.0909326674					0.105193901					1.047197551
0.04318514583					0.09570811449					0.105193901					1.146930651
0.03344109828					0.09953237135					0.105193901					1.246663751
0.02336469807					0.1023674308					0.105193901					1.346396852
0.01305608899					0.1041851167					0.105193901					1.446129952
0.002617722632					0.1049673641					0.105193901					1.545863052
-0.007846659827					0.1047063987					0.105193901					1.645596152
-0.01823305866					0.1034048141					0.105193901					1.745329252
-0.02843824916					0.1010755459					0.105193901					1.845062352
-0.03836080756					0.09774174361					0.105193901					1.944795452
-0.04790211902					0.09343653993					0.105193901					2.044528552
-0.05696735771					0.08820272193					0.105193901					2.144261652
-0.0654664292					0.08209230566					0.105193901					2.243994753
-0.0733148659					0.07516601917					0.105193901					2.343727853
-0.08043466653					0.06749269902					0.105193901					2.443460953
-0.0867550713					0.0591486061					0.105193901					2.543194053
-0.0922132652					0.05021666776					0.105193901					2.642927153
-0.09675500225					0.04078565361					0.105193901					2.742660253
-0.1003351446					0.03094929331					0.105193901					2.842393353
-0.1029181112					0.02080534504					0.105193901					2.942126453
-0.1044782314					0.01045462389					0.105193901					3.041859553
-0.105					1.285879139e-17					0.105193901					3.141592654
-0.1044782314					-0.01045462389					0.105193901					3.241325754
-0.1029181112					-0.02080534504					0.105193901					3.341058854
-0.1003351446					-0.03094929331					0.105193901					3.440791954
-0.09675500225					-0.04078565361					0.105193901					3.540525054
-0.0922132652					-0.05021666776					0.105193901					3.640258154
-0.0867550713					-0.0591486061					0.105193901					3.739991254
-0.08043466653					-0.06749269902					0.105193901					3.839724354
-0.0733148659					-0.07516601917					0.105193901					3.939457455
-0.0654664292					-0.08209230566					0.105193901					4.039190555
-0.05696735771					-0.08820272193					0.105193901					4.138923655
-0.04790211902					-0.09343653993					0.105193901					4.238656755
-0.03836080756					-0.09774174361					0.105193901					4.338389855
-0.02843824916					-0.1010755459					0.105193901					4.438122955
-0.01823305866					-0.1034048141					0.105193901					4.537856055
-0.007846659827					-0.1047063987					0.105193901					4.637589155
0.002617722632					-0.1049673641					0.105193901					4.737322255
0.01305608899					-0.1041851167					0.105193901					4.837055356
0.02336469807					-0.1023674308					0.105193901					4.936788456
0.03344109828					-0.09953237135					0.105193901					5.036521556
0.04318514583					-0.09570811449					0.105193901					5.136254656
0.0525					-0.0909326674					0.105193901					5.235987756
0.06129308558					-0.0852534906					0.105193901					5.335720856
0.06947701295					-0.07872702631					0.105193901					5.435453956
0.07697044654					-0.07141813747					0.105193901					5.535187056
0.08369891326					-0.06339946308					0.105193901					5.634920156
0.08959554257					-0.05475069635					0.105193901					5.734653257
0.09460173113					-0.04555779261					0.105193901					5.834386357
0.09866772518					-0.03591211505					0.105193901					5.934119457
0.1017531151					-0.02590952676					0.105193901					6.033852557
0.1038272368					-0.01564943795					0.105193901					6.133585657
0.1048694767					-0.005233817994					0.105193901					6.233318757
0.1148808225					0.0052341789					0.1152549997					0.04553032831
0.1139288838					0.01565916465					0.1152549997					0.1365909849
0.1120328945					0.02595439362					0.1152549997					0.2276516416
0.1092085654					0.03603455632					0.1152549997					0.3187122982
0.1054792997					0.04581612533					0.1152549997					0.4097729548
0.1008759993					0.0552180475					0.1152549997					0.5008336114
0.09543680858					0.06416241554					0.1152549997					0.5918942681
0.08920679843					0.0725751136					0.1152549997					0.6829549247
0.08223759266					0.08038643141					0.1152549997					0.7740155813
0.07458694029					0.08753164193					0.1152549997					0.8650762379
0.06631823704					0.0939515377					0.1152549997					0.9561368946
0.0575					0.09959292144					0.1152549997					1.047197551
0.04820529985					0.1044090469					0.1152549997					1.138258208
0.0385111554					0.108360006					0.1152549997					1.229318864
0.02849789539					0.1114130601					0.1152549997					1.320379521
0.01824849284					0.1135429104					0.1152549997					1.411440178
0.007847877537					0.1147319085					0.1152549997					1.502500834
-0.002617767753					0.1149702018					0.1152549997					1.593561491
-0.0130617214					0.1142558158					0.1152549997					1.684622148
-0.0233974415					0.1125946701					0.1152549997					1.775682804
-0.03353928304					0.1100005295					0.1152549997					1.866743461
-0.04340320751					0.1064948899					0.1152549997					1.957804117
-0.05290747934					0.1021068001					0.1152549997					2.048864774
-0.06197334313					0.09687262122					0.1152549997					2.139925431
-0.07052567628					0.09083572527					0.1152549997					2.230986087
-0.07849361147					0.08404613589					0.1152549997					2.322046744
-0.08581112387					0.07656011377					0.1152549997					2.413107401
-0.09241757828					0.06843969042					0.1152549997					2.504168057
-0.09825823152					0.05975215425					0.1152549997					2.595228714
-0.1032846861					0.05056949292					0.1152549997					2.68628937
-0.1074552913					0.04096779683					0.1152549997					2.777350027
-0.110735488					0.03102662868					0.1152549997					2.868410684
-0.1130980957					0.02082836412					0.1152549997					2.95947134
-0.1145235369					0.01045750917					0.1152549997					3.050531997
-0.115					1.408343819e-17					0.1152549997					3.141592654
-0.1145235369					-0.01045750917					0.1152549997					3.23265331
-0.1130980957					-0.02082836412					0.1152549997					3.323713967
-0.110735488					-0.03102662868					0.1152549997					3.414774623
-0.1074552913					-0.04096779683					0.1152549997					3.50583528
-0.1032846861					-0.05056949292					0.1152549997					3.596895937
-0.09825823152					-0.05975215425					0.1152549997					3.687956593
-0.09241757828					-0.06843969042					0.1152549997					3.77901725
-0.08581112387					-0.07656011377					0.1152549997					3.870077907
-0.07849361147					-0.08404613589					0.1152549997					3.961138563
-0.07052567628					-0.09083572527					0.1152549997					4.05219922
-0.06197334313					-0.09687262122					0.1152549997					4.143259876
-0.05290747934					-0.1021068001					0.1152549997					4.234320533
-0.04340320751					-0.1064948899					0.1152549997					4.32538119
-0.03353928304					-0.1100005295					0.1152549997					4.416441846
-0.0233974415					-0.1125946701					0.1152549997					4.507502503
-0.0130617214					-0.1142558158					0.1152549997					4.59856316
-0.002617767753					-0.1149702018					0.1152549997					4.689623816
0.007847877537					-0.1147319085					0.1152549997					4.780684473
0.01824849284					-0.1135429104					0.1152549997					4.871745129
0.02849789539					-0.1114130601					0.1152549997					4.962805786
0.0385111554					-0.108360006					0.1152549997					5.053866443
0.04820529985					-0.1044090469					0.1152549997					5.144927099
0.0575					-0.09959292144					0.1152549997					5.235987756
0.06631823704					-0.0939515377					0.1152549997					5.327048413
0.07458694029					-0.08753164193					0.1152549997					5.418109069
0.08223759266					-0.08038643141					0.1152549997					5.509169726
0.08920679843					-0.0725751136					0.1152549997					5.600230382
0.09543680858					-0.06416241554					0.1152549997					5.691291039
0.1008759993					-0.0552180475					0.1152549997					5.782351696
0.1054792997					-0.04581612533					0.1152549997					5.873412352
0.1092085654					-0.03603455632					0.1152549997					5.964473009
0.1120328945					-0.02595439362					0.1152549997					6.055533666
0.1139288838					-0.01565916465					0.1152549997					6.146594322
0.1148808225					-0.0052341789					0.1152549997					6.237654979
0.1248903538					0.005234456716					0.1253278312					0.04188790205
0.1240143377					0.0156666542					0.1253278312					0.1256637061
0.1222684501					0.02598896135					0.1253278312					0.2094395102
0.1196649372					0.03612897462					0.1253278312					0.2932153143
0.1162220607					0.04601556909					0.1253278312					0.3769911184
0.11196397					0.0555793974					0.1253278312					0.4607669225
0.1069205325					0.06475337617					0.1253278312					0.5445427266
0.1011271243					0.07347315654					0.1253278312					0.6283185307
0.09462438196					0.0816775755					0.1253278312					0.7120943348
0.08745791756					0.08930908495					0.1253278312					0.7958701389
0.07967799872					0.09631415535					0.1253278312					0.879645943
0.07133919596					0.1026436511					0.1253278312					0.9634217471
0.0625					0.1082531755					0.1253278312					1.047197551
0.05322241145					0.1131033816					0.1253278312					1.130973355
0.04357150592					0.1171602487					0.1253278312					1.214749159
0.03361497758					0.1203953208					0.1253278312					1.298524963
0.02342266432					0.1227859063					0.1253278312					1.382300768
0.01306605791					0.1243152369					0.1253278312					1.466076572
0.002617802485					0.1249725854					0.1253278312					1.549852376
-0.007848814941					0.1247533411					0.1253278312					1.63362818
-0.01826037857					0.1236590416					0.1253278312					1.717403984
-0.02854385876					0.1216973629					0.1253278312					1.801179788
-0.0386271243					0.1188820645					0.1253278312					1.884955592
-0.04843944831					0.1152328939					0.1253278312					1.968731396
-0.05791200439					0.1107754474					0.1253278312					2.0525072
-0.06697834937					0.1055409907					0.1253278312					2.136283004
-0.07557488936					0.09956623975					0.1253278312					2.220058809
-0.08364132579					0.09289310318					0.1253278312					2.303834613
-0.09112107843					0.08556838824					0.1253278312					2.387610417
-0.09796168217					0.07764347253					0.1253278312					2.471386221
-0.1041151551					0.06917394366					0.1253278312					2.555162025
-0.109538335					0.06021920926					0.1253278312					2.638937829
-0.1141931822					0.05084208038					0.1253278312					2.722713633
-0.1180470463					0.04110833084					0.1253278312					2.806489437
-0.1210728951					0.0310862359					0.1253278312					2.890265241
-0.1232495046					0.02084609334					0.1253278312					2.974041045
-0.1245616074					0.01045973042					0.1253278312					3.057816849
-0.125					1.530808499e-17					0.1253278312					3.141592654
-0.1245616074					-0.01045973042					0.1253278312					3.225368458
-0.1232495046					-0.02084609334					0.1253278312					3.309144262
-0.1210728951					-0.0310862359					0.1253278312					3.392920066
-0.1180470463					-0.04110833084					0.1253278312					3.47669587
-0.1141931822					-0.05084208038					0.1253278312					3.560471674
-0.109538335					-0.06021920926					0.1253278312					3.644247478
-0.1041151551					-0.06917394366					0.1253278312					3.728023282
-0.09796168217					-0.07764347253					0.1253278312					3.811799086
-0.09112107843					-0.08556838824					0.1253278312					3.89557489
-0.08364132579					-0.09289310318					0.1253278312					3.979350695
-0.07557488936					-0.09956623975					0.1253278312					4.063126499
-0.06697834937					-0.1055409907					0.1253278312					4.146902303
-0.05791200439					-0.1107754474					0.1253278312					4.230678107
-0.04843944831					-0.1152328939					0.1253278312					4.314453911
-0.0386271243					-0.1188820645					0.1253278312					4.398229715
-0.02854385876					-0.1216973629					0.1253278312					4.482005519
-0.01826037857					-0.1236590416					0.1253278312					4.565781323
-0.007848814941					-0.1247533411					0.1253278312					4.649557127
0.002617802485					-0.1249725854					0.1253278312					4.733332931
0.01306605791					-0.1243152369					0.1253278312					4.817108736
0.02342266432					-0.1227859063					0.1253278312					4.90088454
0.03361497758					-0.1203953208					0.1253278312					4.984660344
0.04357150592					-0.1171602487					0.1253278312					5.068436148
0.05322241145					-0.1131033816					0.1253278312					5.152211952
0.0625					-0.1082531755					0.1253278312					5.235987756
0.07133919596					-0.1026436511					0.1253278312					5.31976356
0.07967799872					-0.09631415535					0.1253278312					5.403539364
0.08745791756					-0.08930908495					0.1253278312					5.487315168
0.09462438196					-0.0816775755					0.1253278312					5.571090972
0.1011271243					-0.07347315654					0.1253278312					5.654866776
0.1069205325					-0.06475337617					0.1253278312					5.738642581
